election,cycle,fecyear,Cand.ID,FEC.ID,NID,ICPSR,ICPSR2,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,nname,title,suffix,party,state,seat,district,Incum.Chall,recipient.cfscore,contributor.cfscore,recipient.cfscore.dyn,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,dwdime,irt.cfscore,num.givers,num.givers.total,n.data.points.personal.donations,n.data.points.personal.donations.unq,cand.gender,total.disbursements,total.pc.contribs,contribs.from.candidate,unitemized,non.party.ind.exp.for,non.party.ind.exp.against,ind.exp.for,ind.exp.against,comm.cost.for,comm.cost.against,party.coord.exp,party.ind.exp.against,total.receipts,total.indiv.contrib,total.pac.contribs,ran.primary,ran.general,p.elec.stat,s.elec.stat,r.elec.stat,gen.elec.stat,gen.elect.pct,winner,district.partisanship,district.pres.vs,candStatus,recipient.type,igcat,comtype,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status,before.switch.ICPSR,after.switch.ICPSR,party.orig
fd2018,2018,2018,H8FL15230,C00676668,NH8FL15230,H8FL152302018,21967,cand145594,,"SPANO, VINCENT ROSS",spano,vincent ross,vincent,ross ,,,,200,FL,federal:house,FL15,C,1.14773695401545,,1.188,0.611,0.036,,,,,536,536,0,0,M,934198.85,0,0,31594.75,0,0,0,0,0,0,0,0,935843.75,404522,267853.45,0,0,,,,,,,0.453060835599899,0.448024948024948,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8FL17053,C00671891,NH8FL17053,H8FL170532018,21971,cand144621,,"STEUBE, W. GREG",steube,w. greg,w.,greg ,,,,200,FL,federal:house,FL17,C,1.15782907568053,,1.196,0.733,-0.355,,,,,567,567,0,0,M,694037.76,200,0,111218.68,0,0,0,0,0,0,0,0,879106.19,505537.51,247150,0,0,,,,,,,-2.27130365371704,0.360082304526749,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8FL26039,C00652065,NH8FL26039,H8FL260392018,21947,cand141562,,"MUCAREL POWELL, DEBBIE",mucarel powell,debbie,debbie,,,,,100,FL,federal:house,FL26,C,-1.38991881898764,,-1.246,-0.284,-0.063,,,,,7967,7967,0,0,F,4615604.83,14838.27,1000,706239.19,0,0,0,0,0,0,0,0,4655422.3,2709877.13,476474.03,0,0,,,,,,,,0.583761562178828,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8FL27193,C00672311,NH8FL27193,H8FL271932018,21963,cand144624,,"SHALALA, DONNA",shalala,donna,donna,,,,,100,FL,federal:house,FL27,C,-1.01249128444772,,-0.86,-0.53,-0.339,,,,,4020,4020,0,0,F,4414481.03,0,36903.23,192344.98,0,0,0,0,0,0,0,0,4477267.6,2797298.78,373616.96,0,0,,,,,,,,0.600616016427105,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8GA06393,C00672295,NH8GA06393,H8GA063932018,21944,cand144627,,"MCBATH, LUCIA KAY MS.",mcbath,lucia kay ms.,lucia,kay ms,,,,100,GA,federal:house,GA06,C,-1.5395895256807,,-1.397,-0.19,0.192,,,,,16430,16430,0,0,F,2485321.68,5000,25,818287.27,0,0,0,0,0,0,0,0,2704006.03,1498453.32,326175.05,0,0,,,,,,,1.17419898509979,0.49211356466877,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8ID01124,C00648295,NH8ID01124,H8ID011242018,21920,cand141114,,"FULCHER, RUSS",fulcher,russ,russ,,,,,200,ID,federal:house,ID01,C,1.39277537068082,,1.434,0.633,0.187,,,,,998,998,0,0,M,911557.49,800,0,45218.23,0,0,0,0,0,0,0,0,910838.3,575044,254776.07,0,0,,,,,,,1.28660523891449,0.285072951739618,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8IL04134,C00661777,NH8IL04134,H8IL041342018,21921,cand143155,,"GARCIA, JESUS",garcia,jesus,jesus,,,,,100,IL,federal:house,IL04,C,-1.42089730821134,,-1.293,-0.835,0.111,,,,,3467,3467,0,0,M,858055.59,5000,0,92767.77,0,0,0,0,0,0,0,0,873126.05,419242.25,301115.9,0,0,,,,,,,-1.59707021713257,0.861490031479538,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8IL06139,C00648493,NH8IL06139,H8IL061392018,21906,cand141118,,"CASTEN, SEAN",casten,sean,sean,,,,,100,IL,federal:house,IL06,C,-1.47809145099236,,-1.345,-0.219,-0.102,,,,,13332,13332,0,0,M,6362182.45,10000,0,1187477.19,0,0,0,0,0,0,0,0,6439711.53,3998083.6,441793.54,0,0,,,,,,,0.0443495139479637,0.537473233404711,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8IL14174,C00652719,NH8IL14174,H8IL141742018,21979,cand141589,,"UNDERWOOD, LAUREN A",underwood,lauren a,lauren,a,,,,100,IL,federal:house,IL14,C,-1.5503673580649,,-1.421,-0.986,-0.013,,,,,20007,20007,0,0,F,4889412.25,6000,9389.86,1213204.79,0,0,0,0,0,0,0,0,4925234.72,2769391.04,458330.62,0,0,,,,,,,0.153540655970573,0.479144385026738,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8IN04199,C00662940,NH8IN04199,H8IN041992018,21903,cand142484,,"BAIRD, JAMES R PHD",baird,james r,james,r,, phd,,200,IN,federal:house,IN04,C,1.19740659753742,,1.133,0.551,0.414,,,,,229,229,0,0,M,455543.31,1648.3,1100,15470.52,0,0,0,0,0,0,0,0,565344.82,138376,158750,0,0,,,,,,,0.689707815647125,0.31957671957672,C,cand,,,,,,,,,,200
fd2018,2018,2018,H8IN06129,C00658401,NH8IN06129,H8IN061292018,21952,cand142488,,"PENCE, GREGORY J.",pence,gregory j.,gregory,j ,,,,200,IN,federal:house,IN06,C,1.17115734046085,,1.184,0.508,0.502,,,,,1495,1495,0,0,M,2593307.01,0,0,609968.17,0,0,0,0,0,0,0,0,2793833.01,1522128.45,468275,0,0,,,,,,,0.607489585876465,0.288117770767613,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8IA01094,C00637074,NH8IA01094,H8IA010942018,21918,cand140598,5000033307880074,"FINKENAUER, ABBY",finkenauer,abby,abby,,,,,100,IA,federal:house,IA01,C,-1.42263674504497,-1.36641606207945,-1.277,-0.299,0.645,,,,,8280,8414,12,12,F,4572791.56,15000,0,844717.72,0,0,0,0,0,0,0,0,4601774.98,2786205.1,709114.11,0,0,,,,,,,-0.291078865528107,0.48136315228967,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8IA03124,C00646844,NH8IA03124,H8IA031242018,21902,cand141109,,"AXNE, CINDY",axne,cindy,cindy,,,,,100,IA,federal:house,IA03,C,-1.48572119316745,,-1.339,-0.229,0.705,,,,,12304,12304,0,0,F,5222952.64,22630,7082.3,964722.38,0,0,0,0,0,0,0,0,5243330.14,3272413.48,458966.96,0,0,,,,,,,-0.032748207449913,0.481283422459893,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8KS02199,C00660050,NH8KS02199,H8KS021992018,21982,cand142495,,"WATKINS, STEVE",watkins,steve,steve,,,,,200,KS,federal:house,KS02,C,1.09143706692159,,1.116,0.551,0.276,,,,,487,487,0,0,M,1223163.07,8854.43,852.37,35646,0,0,0,0,0,0,0,0,1257752.91,469088.99,262075,0,0,,,,,,,0.719631373882294,0.401287553648069,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8KS03155,C00670034,NH8KS03155,H8KS031552018,21914,cand144662,,"DAVIDS, SHARICE",davids,sharice,sharice,,,,,100,KS,federal:house,KS03,C,-1.55341748024269,,-1.419,-0.156,0.283,,,,,20051,20051,0,0,F,4852128.71,5000,0,1214763.48,0,0,0,0,0,0,0,0,4860761.14,2781665.45,431469.13,0,0,,,,,,,0.283949881792068,0.506437768240343,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8ME02185,C00653816,NH8ME02185,H8ME021852018,21923,cand141933,,"GOLDEN, JARED",golden,jared,jared,,,,,100,ME,federal:house,ME02,C,-1.59154402477515,,-1.46,-0.095,0.36,,,,,16973,16973,0,0,M,5683486.05,5000,1000,1361514.51,0,0,0,0,0,0,0,0,5776194.81,3710683.95,410563.32,0,0,,,,,,,-0.180790588259697,0.444324324324324,C,cand,,H,,,,,,,,100
fd2018,2018,2016,H6MD08549,C00607952,NH6MD08549,H6MD085492018,21978,cand137543,29055813971,"TRONE, DAVID",trone,david,david,,,,,100,MD,federal:house,MD08,O,-1.05143299320939,-0.700173015164386,,-0.211,-0.193,,,,,,195,390,390,M,18359833.45,0,17413171.51,16551.97,0,0,0,0,0,0,0,0,18468367.89,536721.82,1000,0,0,,,,,,,-1.44581007957458,,P,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MA03106,C00655647,NH8MA03106,H8MA031062018,21977,cand142501,,"TRAHAN, LORI",trahan,lori,lori,,,,,100,MA,federal:house,MA03,O,-0.941076462783189,,-0.738,-0.53,-0.339,,,,,2645,2645,0,0,F,2574631.67,0,11108.84,111216.43,0,0,0,0,0,0,0,0,2642928.98,1708125.39,297483.21,0,0,,,,,,,-0.560958325862885,0.621794871794872,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MA07032,C00667741,NH8MA07032,H8MA070322018,21955,cand144081,,"PRESSLEY, AYANNA",pressley,ayanna,ayanna,,,,,100,MA,federal:house,MA07,C,-1.48401114916235,,-1.305,-0.883,-0.469,,,,,6093,6093,0,0,F,1404970.37,0,0,301536.68,0,0,0,0,0,0,0,0,1491070.15,1028407.66,119574.14,0,0,,,,,,,-1.01017284393311,0.876041666666667,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MI08102,C00650150,NH8MI08102,H8MI081022018,21965,cand141616,,"SLOTKIN, ELISSA",slotkin,elissa,elissa,,,,,100,MI,federal:house,MI08,C,-1.38534456071801,,-1.232,-0.225,0.512,,,,,11674,11674,0,0,F,7448338.28,12000,0,996468.09,0,0,0,0,0,0,0,0,7467572.93,4651272.45,621940.68,0,0,,,,,,,0.171689003705978,0.464550264550265,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MI09118,C00662619,NH8MI09118,H8MI091182018,21940,cand143195,,"LEVIN, ANDY",levin,andy,andy,,,,,100,MI,federal:house,MI09,C,-1.09789544632686,,-0.929,-0.53,-0.339,,,,,1426,1426,0,0,M,1473055.48,0,226.15,111022.42,0,0,0,0,0,0,0,0,1492163.61,852001.72,463913.32,0,0,,,,,,,-0.0209672711789608,0.540966386554622,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MI11254,C00638650,NH8MI11254,H8MI112542018,21972,cand140643,,"STEVENS, HALEY",stevens,haley,haley,,,,,100,MI,federal:house,MI11,C,-1.37604999598619,,-1.214,-0.448,0.387,,,,,8316,8316,0,0,F,4184088.91,5149,0,620938.79,0,0,0,0,0,0,0,0,4199606.98,2555662.95,528691.88,0,0,,,,,,,0.0984015762805939,0.476842105263158,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MI13250,C00668608,NH8MI13250,H8MI132502018,21975,cand144103,,"TLAIB, RASHIDA",tlaib,rashida,rashida,,,,,100,MI,federal:house,MI13,C,-1.37750949861487,,-1.174,-0.818,-0.575,,,,,4586,4586,0,0,F,1598348.01,0,0,261530.39,0,0,0,0,0,0,0,0,1666003.3,1248296.02,139520.54,0,0,,,,,,,-2.42885184288025,,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H0MN01045,C00550707,N00031390,H0MN010452018,21929,cand37383,26662367914,"HAGEDORN, JAMES",hagedorn,james,james,,,,,200,MN,federal:house,MN01,C,1.30323549536456,1.36674647784936,1.293,0.536,0.844,,,,,830,982,1,1,M,1612674.25,15667.2,0,124605.08,0,0,0,0,0,0,0,0,1613540.72,1103297.42,369629.11,1,1,,,,,,,0.150164380669594,0.418756815703381,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H6MN02131,C00575209,NH6MN02131,H6MN021312018,21910,cand142042,5000033795921533,"CRAIG, ANGELA DAWN",craig,angela dawn,angela,dawn ,,,,100,MN,federal:house,MN02,C,-1.42571033174281,-1.54736997700378,-1.321,-0.253,0.33,,,,,10015,18457,1,1,F,5550422.43,10000,27980.61,972757.24,0,0,0,0,0,0,0,0,5625310.67,2678648.09,825137.63,0,0,,,,,,,0.343903839588165,0.493464052287582,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MN03143,C00640714,NH8MN03143,H8MN031432018,21953,cand141152,,"PHILLIPS, DEAN",phillips,dean,dean,,,,,100,MN,federal:house,MN03,C,-1.33436495800526,,-1.199,-0.448,0.387,,,,,10103,10103,0,0,M,6266109.21,0,32992.67,1068654.02,0,0,0,0,0,0,0,0,6307590.94,3821251.96,0,0,0,,,,,,,0.087524488568306,0.550976138828633,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MN05239,C00680934,NH8MN05239,H8MN052392018,21950,cand146299,,"OMAR, ILHAN",omar,ilhan,ilhan,,,,,100,MN,federal:house,MN05,C,-1.51533958747298,,-1.364,-0.871,-0.491,,,,,4306,4306,,,F,1029353.77,0,0,319197.69,0,0,0,0,0,0,0,0,1084183.04,575041.35,189943.13,0,0,,,,,,,-1.62503576278687,0.799349240780911,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8MN08043,C00650697,NH8MN08043,H8MN080432018,21969,cand141621,,"STAUBER, PETE",stauber,pete,pete,,,,,200,MN,federal:house,MN08,C,1.27128017568633,,1.269,0.325,0.064,,,,,1038,1038,0,0,M,1759366.79,0,0,223787.77,0,0,0,0,0,0,0,0,1777703.02,1019777.41,510039.46,0,0,,,,,,,-0.119655929505825,0.415948275862069,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8MS03125,C00665752,NH8MS03125,H8MS031252018,21927,cand144109,,"GUEST, MICHAEL PATRICK",guest,michael patrick,michael,patrick ,,,,200,MS,federal:house,MS03,O,1.18125658833406,,1.176,0.413,0.911,,,,,766,766,0,0,M,952203.2,0,0,38666,0,0,0,0,0,0,0,0,985526.2,639056.13,277800,0,0,,,,,,,1.17245256900787,0.375127420998981,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H6NV04020,C00655613,NH6NV04020,H6NV040202018,H6NV04020,cand104234,5000002642857355,"LEE, SUSIE",lee,susie,susie,,,,,100,NV,federal:house,NV03,O,-1.20327051180828,-0.991871507485394,-1.249,,,,,,,4715,5656,,,F,5075147.2,7691.86,11060.08,343937.1,0,0,0,0,0,0,0,0,5087840.82,3097890.63,818995.35,0,0,,,,,,,-0.0390501543879509,,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NH01210,C00660464,NH8NH01210,H8NH012102018,21951,cand142567,,"PAPPAS, CHRIS",pappas,chris,chris,,,,,100,NH,federal:house,NH01,C,-1.36104687174792,,-1.205,-0.485,0.654,,,,,4928,4928,0,0,M,2105498.06,5000,16758.54,157248.64,0,0,0,0,0,0,0,0,2219341.71,1549080.18,486344.28,0,0,,,,,,,0.0921831876039505,0.491561181434599,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NJ02166,C00661868,NH8NJ02166,H8NJ021662018,21980,cand143202,,"VAN DREW, JEFF",vandrew,jeff,jeff,,,,,100,NJ,federal:house,NJ02,C,-0.892626612297514,,-0.776,-0.12,0.519,,,,,2640,2640,0,0,M,1893108.28,5169.7,0,118689.59,0,0,0,0,0,0,0,0,1897308.6,1022357.64,683705.97,0,0,,,,,,,0.00434254854917526,0.476190476190476,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NJ03206,C00648220,NH8NJ03206,H8NJ032062018,21937,cand141174,,"KIM, ANDY",kim,andy,andy,,,,,100,NJ,federal:house,NJ03,C,-1.46916717147421,,-1.337,-0.358,0.879,,,,,16952,16952,0,0,M,6375721.12,1000,1260.32,1243844.87,0,0,0,0,0,0,0,0,6439534.88,3964238.67,617323.51,0,0,,,,,,,0.0961096659302711,0.467908902691511,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NJ07223,C00656686,NH8NJ07223,H8NJ072232018,21942,cand142572,,"MALINOWSKI, TOM",malinowski,tom,tom,,,,,100,NJ,federal:house,NJ07,C,-1.38097295499575,,-1.241,-0.53,-0.339,,,,,10136,10136,0,0,M,6246478.55,5000,0,715152.45,0,0,0,0,0,0,0,0,6306928.1,4404444.98,402139.15,0,0,,,,,,,0.199170365929604,0.505723204994797,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NJ11142,C00640003,NH8NJ11142,H8NJ111422018,21964,cand140669,,"SHERRILL, REBECCA MICHELLE",sherrill,rebecca michelle,rebecca,michelle ,,,,100,NJ,federal:house,NJ11,C,-1.31894561737242,,-1.175,-0.134,0.036,,,,,14189,14189,0,0,F,8168084.08,7745.66,1800,1269143.63,0,0,0,0,0,0,0,0,8615781.63,5409380.78,763905.29,0,0,,,,,,,0.599018752574921,0.495346432264736,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NM01331,C00639054,NH8NM01331,H8NM013312018,21928,cand140671,,"HAALAND, DEBRA",haaland,debra,debra,,,,,100,NM,federal:house,NM01,C,-1.45486120111659,,-1.305,-0.53,-0.339,,,,,7238,7238,0,0,F,2187367.02,0,3005,394870.94,0,0,0,0,0,0,0,0,2207240.87,1412844.81,351515.27,0,0,,,,,,,-0.201682478189468,0.595155709342561,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NM02248,C00666149,NH8NM02248,H8NM022482018,21976,cand144136,,"TORRES SMALL, XOCHITL",torres small,xochitl,xochitl,,,,,100,NM,federal:house,NM02,O,-1.47239793053223,,-1.333,-0.145,0.3,,,,,12721,12721,0,0,F,4641990.04,5000,0,938970.85,0,0,0,0,0,0,0,0,4810435.04,2923965.2,643089.2,0,0,,,,,,,0.433125376701355,0.443333333333333,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NY11113,C00652248,NH8NY11113,H8NY111132018,21958,cand141665,,"ROSE, MAX",rose,max,max,,,,,100,NY,federal:house,NY11,C,-1.37966044991424,,-1.197,-0.092,-0.051,,,,,7137,7137,0,0,M,4441148.2,4806.9,537.6,532864.03,0,0,0,0,0,0,0,0,4679140.33,3222069.24,303844.72,0,0,,,,,,,-2.62426614761353,0.449691991786448,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NY15148,C00639591,NH8NY15148,H8NY151482018,21949,cand140679,,"OCASIO CORTEZ, ALEXANDRIA",ocasio cortez,alexandria,alexandria,,,,,100,NY,federal:house,NY14,C,-1.82666340874094,,-1.691,-0.123,-0.992,,,,,23139,23139,0,0,F,1733925.1,0,0,1284308.13,0,0,0,0,0,0,0,0,2145063.78,756928.13,75427.63,0,0,,,,,,,-1.87819993495941,0.796923076923077,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NY19181,C00633859,NH8NY19181,H8NY191812018,21916,cand140681,,"DELGADO, ANTONIO",delgado,antonio,antonio,,,,,100,NY,federal:house,NY19,C,-1.43627515975041,,-1.274,-0.163,0.459,,,,,17392,17392,0,0,M,9166151,6175,0,1410333.56,0,0,0,0,0,0,0,0,9244751.44,6733489.58,466936.19,0,0,,,,,,,0.254217237234116,0.464135021097046,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8NY22151,C00648725,NH8NY22151,H8NY221512018,21904,cand141191,,"BRINDISI, ANTHONY",brindisi,anthony,anthony,,,,,100,NY,federal:house,NY22,C,-1.37372352266219,,-1.212,-0.116,0.475,,,,,10021,10021,0,0,M,4637060.53,10000,0,1008770.05,0,0,0,0,0,0,0,0,4641923.14,2547880.35,777632.35,0,0,,,,,,,-0.366035521030426,0.417640807651435,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8ND00096,C00670547,NH8ND00096,H8ND000962018,21901,cand144708,,"ARMSTRONG, KELLY",armstrong,kelly,kelly,,,,,200,ND,federal:house,ND01,C,1.39017987244648,,1.404,0.447,0.688,,,,,881,881,0,0,F,1653121.81,1000,1683.48,67717.5,0,0,0,0,0,0,0,0,1769588.98,916604.63,482544.24,0,0,,,,,,,0.639360189437866,0.301742919389978,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8OH16124,C00654079,NH8OH16124,H8OH161242018,21924,cand141947,,"GONZALEZ, ANTHONY E",gonzalez,anthony e,anthony,e,,,,200,OH,federal:house,OH16,C,0.925348759132723,,0.975,0.295,0.259,,,,,896,896,0,0,M,1865953.47,15000,1e+05,57117.32,0,0,0,0,0,0,0,0,1932525.19,1228846.93,486150,0,0,,,,,,,0.31869575381279,0.413179916317992,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8OK05109,C00648915,NH8OK05109,H8OK051092018,21933,cand141204,,"HORN, KENDRA",horn,kendra,kendra,,,,,100,OK,federal:house,OK05,C,-1.07373464282964,,-0.841,-0.224,0.685,,,,,2209,2209,0,0,F,1184293.99,1200,0,209916.37,0,0,0,0,0,0,0,0,1283785.99,968112.11,104557.51,0,0,,,,,,,0.962929248809814,0.427956989247312,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8PA04116,C00670844,NH8PA04116,H8PA041162018,21915,cand144769,,"DEAN, MADELEINE",dean,madeleine,madeleine,,,,,100,PA,federal:house,PA04,C,-0.998350396383516,,-0.84,-0.376,-0.083,,,,,972,972,0,0,F,1287743.33,0,3428.78,100684.11,0,0,0,0,0,0,0,0,1432269.64,539011.45,487949.56,0,0,,,,,,,0.512671411037445,0.597,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8PA06087,C00637371,NH8PA06087,H8PA060872018,21934,cand140700,,"HOULAHAN, CHRISSY",houlahan,chrissy,chrissy,,,,,100,PA,federal:house,PA06,C,-1.35670282175026,,-1.201,-0.495,0.803,,,,,8240,8241,0,0,F,3402393.59,512.69,0,494898.76,0,0,0,0,0,0,0,0,4354449.5,2545457.64,659894.96,0,0,,,,,,,-0.21538208425045,0.5465,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8PA10147,C00654723,NH8PA10147,H8PA101472018,21945,cand56320,5724201868,"MEUSER, DANIEL P",meuser,daniel p,daniel,p,,,,200,PA,federal:house,PA09,C,0.717017386682796,0.834506226472429,0.744,0.553,0.582,,,0.249,,464,780,444,444,M,2237302.26,5000,26442.38,30352.52,0,0,0,0,0,0,0,0,2249960.51,483164.53,299155.73,0,0,,,,,,,1.3030571937561,0.33,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8PA13125,C00674259,NH8PA13125,H8PA131252018,21936,cand145256,,"JOYCE, JOHN",joyce,john,john,,,,,200,PA,federal:house,PA13,C,0.931009421930757,,0.903,0.586,0.455,,,,,330,330,0,0,M,1461761.17,5990,0,16100,0,0,0,0,0,0,0,0,1522103.44,202103,391177.51,0,0,,,,,,,-0.422404617071152,0.2725,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8PA18199,C00657833,NH8PA18199,H8PA181992018,21956,cand142747,,"RESCHENTHALER, GUY MR.",reschenthaler,guy mr.,guy,mr ,,,,200,PA,federal:house,PA14,O,0.840084600069222,,0.839,0.55,0.272,,,,,576,576,0,0,M,1072888.04,5000,0,168050.77,0,0,0,0,0,0,0,0,1090673.35,392392,501490,0,0,,,,,,,-1.37361061573029,0.355,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8SC01116,C00650507,NH8SC01116,H8SC011162018,21913,cand141212,,"CUNNINGHAM, JOE",cunningham,joe,joe,,,,,100,SC,federal:house,SC01,C,-1.21577441173465,,-1.058,-0.084,0.43,,,,,5793,5793,0,0,M,2410274.65,2500,0,578458.79,0,0,0,0,0,0,0,0,2468862.54,1856884.17,31000,0,0,,,,,,,0.824177324771881,0.43024494142705,C,cand,,,,,,,,,,100
fd2018,2018,2018,H8SC04250,C00668491,NH8SC04250,H8SC042502018,21974,cand144201,,"TIMMONS, WILLIAM R. IV",timmons,william r.,william,r ,,, iv,200,SC,federal:house,SC04,C,1.05816353041792,,1.073,0.552,0.629,,,,,379,379,0,0,M,1814017.85,0,0,14141,0,0,0,0,0,0,0,0,1827157.42,387332.04,272950,0,0,,,,,,,1.10876083374023,0.364308342133052,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8SD01055,C00628917,NH8SD01055,H8SD010552018,21935,cand139818,,"JOHNSON, DUSTY",johnson,dusty,dusty,,,,,200,SD,federal:house,SD01,C,1.2466527744586,,1.263,0.401,0.26,,,,,1395,1414,0,0,M,1715846.62,3250,41757.35,143412.89,0,0,0,0,0,0,0,0,1668537.77,1144037.04,333415.79,0,0,,,,,,,0.654378831386566,0.340128755364807,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TN02119,C00652149,NH8TN02119,H8TN021192018,21905,cand141689,,"BURCHETT, TIM",burchett,tim,tim,,,,,200,TN,federal:house,TN02,C,1.02724060808766,,1.079,0.556,-0.078,,,,,1164,1164,0,0,M,958168.08,0,0,25337.28,0,0,0,0,0,0,0,0,1094057.68,958480.15,108825,0,0,,,,,,,1.19501268863678,0.313291139240506,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TN06094,C00652743,NH8TN06094,H8TN060942018,21959,cand141696,,"ROSE, JOHN W.",rose,john w.,john,w ,,,,200,TN,federal:house,TN06,C,1.00503234392496,,1.048,0.612,-0.132,,,,,540,540,0,0,M,5212189.78,0,0,13430,0,0,0,0,0,0,0,0,5241823.34,751685.88,194500,0,0,,,,,,,0.852974534034729,0.246105919003115,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TN07076,C00658385,NH8TN07076,H8TN070762018,21926,cand142757,,"GREEN, MARK DR.",green,mark dr.,mark,dr ,,,,200,TN,federal:house,TN07,O,1.23832854786682,,1.271,0.846,0.533,,,,,1656,1656,0,0,M,2445092.89,100,120025,0,0,0,0,0,0,0,0,0,2461275.21,1265391.11,218309.1,0,0,,,,,,,0.925326228141785,0.294670846394984,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TX02166,C00660795,NH8TX02166,H8TX021662018,21911,cand143240,,"CRENSHAW, DANIEL LCDR",crenshaw,daniel lcdr,daniel,lcdr ,,,,200,TX,federal:house,TX02,C,1.23294138536787,,1.278,0.472,0.265,,,,,947,947,0,0,M,1844245.24,0,156,196485.47,0,0,0,0,0,0,0,0,1865423.71,1293131.16,347472.17,0,0,,,,,,,0.992095828056335,0.45130890052356,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TX03123,C00653634,NH8TX03123,H8TX031232018,21973,cand141700,,"TAYLOR, NICHOLAS V.",taylor,nicholas v.,nicholas,v ,,,,200,TX,federal:house,TX03,C,1.22497496283315,,1.324,0.561,-0.015,,,,,802,802,0,0,M,4473633.74,0,2740.33,40315.78,0,0,0,0,0,0,0,0,4666182.91,979006.22,389800,0,0,,,,,,,0.843818128108978,0.425576519916143,C,cand,,,,,,,,,,200
fd2018,2018,2018,H8TX05144,C00662601,NH8TX05144,H8TX051442018,21925,cand143250,,"GOODEN, LANCE",gooden,lance,lance,,,,,200,TX,federal:house,TX05,C,0.860138233518941,,0.978,0.645,0.468,,,,,486,486,0,0,M,884794.07,0,0,15480,0,0,0,0,0,0,0,0,1041684.33,653833.75,372370.58,0,0,,,,,,,1.27634751796722,0.35360824742268,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TX06233,C00662171,NH8TX06233,H8TX062332018,21984,cand143262,,"WRIGHT, RON",wright,ron,ron,,,,,200,TX,federal:house,TX06,C,1.32338281938027,,1.393,0.557,0.185,,,,,408,408,0,0,M,704664.14,0,0,36187.24,0,0,0,0,0,0,0,0,707057.75,435000.05,231570.46,0,0,,,,,,,1.05511462688446,0.436004162330905,C,cand,,H,,,,,,,,200
